,age,gender,open_closed_spaces,classical_new_places,fast_slow_trip,more_short_less_long_trip,alone_company,ibirapuera,masp,jadim_pref,eataly,mirante,terraco_italia,merc_munic,vinte_cinco_marco,seu_quintal,liberdade,la_guapa,beco_batman,omalleys,av_paul,music_style_Forró/Sertanejo,music_style_MPB,music_style_Pop,music_style_R&B,music_style_Rock,movie_genre_Aventura,movie_genre_Ação,movie_genre_Comédia,movie_genre_Drama,movie_genre_Romance,movie_genre_Suspense,motivation_Descansar,motivation_Luxo e conforto,motivation_Sair da rotina/conhecer nova cultura,fav_scenario_Campo,fav_scenario_Cidade,fav_scenario_Montanha,fav_scenario_Praia,fav_place_Lojas/shoppings/centros comercias,fav_place_Museus,fav_place_Parques,fav_place_Restaurantes típicos,fav_place_Trilhas,transport_Carro Alugado,transport_Transporte Público,transport_Táxi/Uber/99
123,23,0,0,1,1,1,0,4,3,4,5,4,5,4,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
124,23,0,0,1,1,1,0,4,3,4,5,4,4,4,3,4,4,3,3,5,3,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
125,22,0,0,1,1,0,0,5,5,3,2,5,4,4,1,5,5,5,5,4,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
126,22,1,0,1,1,0,0,5,5,3,4,5,4,4,5,5,5,5,5,2,5,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
127,22,1,0,0,1,0,0,4,4,5,5,5,5,4,5,5,5,5,4,5,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
128,23,0,0,1,1,1,0,4,3,4,5,4,4,4,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
129,24,1,0,1,0,1,0,4,1,4,5,4,5,5,5,4,4,5,5,3,5,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
130,24,1,0,1,0,1,0,4,2,1,5,5,5,4,5,5,5,5,5,4,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
131,22,0,0,1,0,0,0,5,2,4,2,4,4,3,1,2,5,1,4,5,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
132,23,0,0,1,0,1,0,4,3,4,5,4,4,4,3,4,4,3,5,5,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
133,24,1,0,0,0,1,0,5,1,4,5,5,5,5,1,2,5,5,5,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
134,24,1,0,1,0,1,0,4,4,3,5,4,5,5,1,4,4,5,5,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
135,24,1,0,0,0,1,0,5,1,4,5,5,5,5,1,2,5,5,5,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
136,24,1,0,0,0,1,0,4,3,3,5,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
137,24,1,0,0,1,1,0,4,4,3,5,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
138,23,0,0,1,1,1,0,4,3,4,5,4,4,4,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
139,21,0,0,0,1,0,0,2,5,4,3,5,3,3,2,3,5,3,4,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
140,22,1,0,1,1,1,0,4,4,5,5,3,5,5,5,5,5,5,5,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
141,24,0,0,1,1,0,0,5,5,4,3,5,2,4,1,4,4,4,3,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
142,28,0,0,1,1,0,0,3,1,5,5,5,5,5,1,5,4,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
143,24,1,0,1,0,1,0,5,4,4,5,4,5,5,5,4,5,4,4,4,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
144,21,0,0,0,1,0,0,2,5,4,3,5,3,3,2,3,5,3,4,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
145,24,1,0,1,0,1,0,5,1,4,5,4,5,5,5,4,5,5,5,3,5,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
146,23,0,0,1,0,1,0,4,3,4,5,4,4,4,3,4,4,3,5,5,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0
147,22,0,0,1,0,0,0,5,2,4,2,4,4,3,1,2,5,1,4,5,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
148,24,0,0,0,1,0,0,5,5,5,5,3,5,5,5,4,5,5,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
149,24,1,0,1,0,1,0,4,1,4,5,4,5,5,5,4,4,5,5,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
150,24,1,0,1,0,1,0,5,4,4,3,4,5,3,1,4,4,5,5,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
151,22,0,0,1,0,0,0,5,2,4,2,4,4,3,1,2,5,1,4,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
152,24,1,0,1,0,1,0,4,4,4,5,4,3,5,1,4,4,5,5,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
153,24,1,0,0,1,1,0,4,4,3,5,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
154,23,0,0,1,1,1,0,4,3,4,5,4,5,4,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
155,24,1,0,1,0,1,0,4,2,1,5,4,5,4,5,5,5,5,5,4,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
156,22,1,0,0,1,0,0,2,5,4,3,5,3,3,2,3,5,3,4,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
157,24,1,0,0,1,1,0,4,4,3,5,4,5,5,4,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
158,24,1,0,1,0,1,0,4,4,3,5,4,5,5,5,4,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
159,24,1,0,1,0,1,0,5,4,4,3,4,5,3,1,4,4,5,5,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
160,24,0,0,0,0,1,0,5,1,4,5,5,5,5,1,2,5,5,5,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
161,24,1,0,0,0,1,0,5,1,4,5,5,5,5,1,2,5,5,5,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
162,28,0,0,1,1,0,0,3,1,5,5,5,5,4,1,5,4,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
163,23,0,0,1,1,1,0,4,3,4,5,4,4,4,3,4,4,3,3,5,5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
164,23,0,0,1,0,1,0,4,3,4,5,4,4,4,3,4,4,3,5,5,3,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
165,23,0,0,1,1,1,0,4,3,5,5,4,4,4,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
166,23,0,0,1,0,1,0,4,3,4,5,4,4,4,3,4,4,3,5,5,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
167,28,0,0,1,1,0,0,4,1,5,5,5,5,5,4,5,4,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
168,22,1,0,1,1,0,0,5,5,3,4,5,4,4,5,5,5,5,5,2,5,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
169,21,1,0,0,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
170,24,0,0,0,0,1,0,5,1,4,5,5,5,5,1,2,5,5,5,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
171,29,0,0,1,1,1,0,4,3,4,5,5,5,5,3,5,4,5,4,3,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
172,24,1,0,0,1,1,0,4,4,3,5,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
173,24,1,0,1,0,1,0,4,1,4,5,4,5,5,5,4,4,5,5,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
174,24,1,0,0,1,1,0,4,4,3,5,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
175,24,0,0,1,0,0,0,5,2,4,2,4,4,3,1,2,5,1,4,5,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
176,23,0,0,1,1,1,0,4,3,4,5,4,4,4,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
177,22,1,0,1,1,0,0,5,5,3,4,5,4,4,5,5,5,5,4,2,5,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
178,24,1,0,0,1,1,0,4,4,3,5,4,5,5,4,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
179,24,1,0,1,0,1,0,4,2,1,5,5,5,4,5,5,5,5,5,4,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
180,22,1,0,0,0,1,0,4,5,3,3,4,5,4,4,4,4,4,3,3,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
181,29,0,0,0,1,0,0,5,4,5,3,5,3,3,4,5,4,3,4,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
182,24,1,0,0,1,1,0,4,4,3,5,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
183,22,1,0,0,0,1,0,4,5,3,3,4,5,4,5,4,4,4,3,3,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
184,22,1,0,0,1,0,0,2,5,4,3,5,3,3,2,3,5,3,4,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
185,22,1,0,1,1,0,0,5,3,3,4,5,4,4,5,5,5,5,5,5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
186,21,0,0,0,1,0,0,2,5,4,3,5,3,3,2,3,5,3,4,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
187,22,1,0,1,1,1,0,4,4,5,5,3,5,5,5,5,5,5,5,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
188,24,1,0,0,0,1,0,5,1,4,5,5,5,5,1,2,5,5,5,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
189,22,0,0,1,1,1,0,5,5,3,2,5,4,4,1,5,5,5,5,4,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
190,24,1,0,1,0,1,0,5,2,1,5,5,5,4,1,5,5,5,5,4,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
191,22,1,0,0,1,0,0,2,5,4,3,5,3,3,2,3,5,4,4,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
192,23,0,0,0,1,1,0,3,5,3,5,4,5,3,3,4,4,4,5,5,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
193,24,0,0,1,1,1,0,5,5,4,3,5,2,4,1,4,4,4,3,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
194,23,1,0,0,0,1,0,4,3,3,3,4,5,5,5,5,5,5,5,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
195,21,0,0,0,1,0,0,2,5,4,3,5,3,3,2,4,5,3,4,5,3,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
196,23,0,0,1,1,1,0,4,3,5,5,4,5,4,3,4,4,3,5,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
197,24,1,0,0,0,1,0,4,4,3,5,4,5,5,4,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
198,23,0,0,1,0,1,0,4,3,4,5,4,4,4,3,4,4,3,5,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
199,24,1,0,1,0,1,0,4,1,4,5,4,5,5,5,4,4,5,5,3,5,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
200,24,1,0,0,1,1,0,4,4,3,5,4,5,5,4,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
201,22,0,0,1,1,0,0,5,5,3,2,5,4,4,1,5,5,5,5,4,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
202,23,1,0,0,1,0,0,4,4,5,5,5,4,4,5,5,5,5,4,5,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
203,24,1,0,1,0,1,0,4,2,1,5,5,5,4,5,4,5,5,5,4,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
204,22,1,0,1,1,1,0,4,4,5,5,3,5,5,5,5,5,5,5,5,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
205,24,1,0,1,0,1,0,4,2,1,5,5,5,4,5,5,5,5,5,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
206,24,1,0,0,1,1,0,4,4,3,5,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
207,23,0,0,1,1,1,0,4,3,4,5,4,4,4,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
208,24,1,0,1,0,1,0,5,4,4,5,4,5,5,5,4,5,4,4,4,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
209,22,1,0,0,1,0,0,2,5,4,3,5,3,3,2,3,5,3,4,5,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
210,24,1,0,1,0,1,0,5,5,4,5,4,5,5,5,4,5,4,4,4,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
211,29,1,0,0,1,0,0,5,4,5,3,5,3,3,4,5,4,3,4,4,4,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
212,24,1,0,0,1,1,0,4,4,3,5,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
213,24,1,0,1,0,1,0,4,2,1,5,4,5,4,5,5,5,5,5,4,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
214,24,0,0,1,1,0,0,5,5,4,3,5,2,4,1,4,4,4,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
215,24,1,0,1,0,1,0,5,2,4,5,5,5,4,1,5,5,5,5,4,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
216,24,1,0,0,1,1,0,4,4,3,5,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
217,24,1,0,0,0,1,0,4,3,3,5,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
218,24,1,0,0,0,1,0,5,1,4,5,5,5,5,1,4,5,5,5,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
219,23,1,0,1,1,0,0,5,5,3,2,5,4,4,3,5,5,5,5,2,5,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
220,24,1,0,1,0,1,0,4,4,4,5,4,5,5,1,4,5,5,5,3,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
221,24,1,0,0,0,1,0,5,1,4,5,5,5,5,1,2,5,5,5,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
222,24,0,0,1,0,1,0,4,2,4,5,4,4,4,3,4,4,3,5,5,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
223,23,0,0,1,1,1,0,4,3,5,5,4,4,4,1,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
224,23,0,0,0,1,1,0,3,5,3,5,4,5,3,3,4,4,4,4,5,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
225,22,0,0,1,1,1,0,4,3,4,5,4,5,4,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
226,23,0,0,1,1,1,0,4,3,5,5,4,4,4,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
227,24,1,0,1,0,1,0,5,4,4,3,4,5,3,5,4,4,5,5,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
228,24,0,0,1,1,0,0,3,2,3,4,3,5,4,4,4,4,4,4,4,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
229,22,1,0,1,1,0,0,5,5,3,4,5,4,4,5,5,5,5,5,2,5,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
230,28,1,0,1,1,0,0,3,1,5,5,5,5,4,1,2,4,3,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
231,22,1,0,1,1,0,0,5,5,3,1,3,3,4,5,5,5,3,4,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
232,22,1,0,0,0,1,0,4,5,3,3,4,5,4,4,4,4,4,3,3,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
233,24,1,0,0,1,1,0,4,4,3,5,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
234,24,1,0,0,0,1,0,5,1,4,5,5,5,5,1,2,5,5,5,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
235,24,1,0,1,0,1,0,4,4,4,5,4,5,3,1,4,4,5,5,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
236,22,1,0,1,1,1,0,5,5,5,5,3,5,5,5,5,5,5,5,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
237,22,1,0,0,0,1,0,4,5,3,3,4,5,4,4,4,4,4,3,3,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
238,24,0,0,1,1,0,0,3,2,3,4,3,5,4,4,5,4,4,5,4,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
239,24,0,0,1,0,0,0,5,2,4,2,4,4,3,1,2,5,1,4,5,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
240,23,1,0,0,0,1,0,5,3,3,3,4,5,5,5,5,5,5,5,4,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
241,24,0,0,1,0,1,0,4,2,1,5,5,5,4,5,5,5,5,5,4,5,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1
242,22,1,0,0,1,0,0,2,5,4,3,5,5,3,2,3,5,3,4,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
243,28,0,0,1,1,0,0,5,1,5,5,5,5,4,1,5,4,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
244,24,1,0,1,0,1,0,4,1,4,5,4,5,5,5,4,4,5,5,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
245,22,0,0,1,0,0,0,4,2,4,2,4,4,3,1,2,5,1,4,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0
246,21,0,0,0,1,0,0,2,5,4,3,5,3,3,2,3,5,3,4,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
247,29,0,0,1,1,1,0,4,3,4,5,5,5,5,3,5,4,5,4,3,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
248,23,0,0,1,0,1,0,4,3,4,5,4,4,4,3,5,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
249,22,1,0,0,0,1,0,4,5,3,3,4,5,4,5,4,4,3,3,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
250,24,1,0,0,0,1,0,5,1,4,5,5,5,5,5,2,5,5,5,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
251,24,1,0,0,0,1,0,4,3,3,5,4,5,5,5,4,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
252,24,0,0,0,0,1,0,5,1,4,5,5,5,4,1,2,5,5,5,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
253,22,1,0,0,0,1,0,4,5,3,3,4,5,4,4,4,4,4,3,3,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
254,21,0,0,0,1,0,0,2,5,4,3,5,3,3,2,3,5,3,4,5,3,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
255,23,1,0,0,0,1,0,5,3,3,3,4,5,5,5,5,5,5,5,4,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
256,24,0,0,1,0,0,0,5,2,4,2,4,4,4,1,2,5,1,4,5,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
257,22,1,0,1,1,0,0,5,3,3,4,5,4,4,5,5,5,5,5,5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
258,23,1,0,0,0,0,0,5,3,3,3,4,5,5,1,5,5,5,5,4,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
259,23,0,0,1,1,1,0,4,3,5,5,4,4,5,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
260,23,0,0,1,0,1,0,4,3,4,5,4,4,4,3,5,4,3,3,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
261,24,0,0,1,0,0,0,5,2,4,2,4,4,3,1,2,5,1,4,5,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
262,23,0,0,1,1,1,0,4,3,5,5,4,5,4,3,4,4,3,5,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
263,23,0,0,1,0,1,0,4,3,4,5,4,4,4,3,4,4,3,5,5,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
